Ms,maxfield,t
-1338.0,9.45063075179805,2697.0
-1350.0,9.470983049947431,2698.0
-1368.0,9.490961449902946,2699.0
-1368.0,9.510565162951533,2700.0
-1356.0,9.529793415172184,2701.0
-1372.0,9.548645447466425,2702.0
-1368.0,9.567120515588298,2703.0
-1348.0,9.585217890173762,2704.0
-1346.0,9.602936856769432,2705.0
-1362.0,9.62027671586086,2706.0
-1338.0,9.637236782900096,2707.0
-1342.0,9.653816388332737,2708.0
-1348.0,9.670014877624348,2709.0
-1348.0,9.685831611286309,2710.0
-1366.0,9.701265964901054,2711.0
-1362.0,9.716317329146744,2712.0
-1338.0,9.73098510982126,2713.0
-1374.0,9.745268727865774,2714.0
-1344.0,9.759167619387467,2715.0
-1346.0,9.772681235681935,2716.0
-1330.0,9.785809043254721,2717.0
-1334.0,9.798550523842467,2718.0
-1336.0,9.810905174433339,2719.0
-1342.0,9.822872507286885,2720.0
-1316.0,9.834452049953294,2721.0
-1332.0,9.84564334529205,2722.0
-1360.0,9.856445951489976,2723.0
-1354.0,9.866859442078681,2724.0
-1342.0,9.876883405951379,2725.0
-1336.0,9.88651744737914,2726.0
-1306.0,9.895761186026508,2727.0
-1328.0,9.90461425696651,2728.0
-1306.0,9.913076310695068,2729.0
-1304.0,9.921147013144777,2730.0
-1346.0,9.928826045698138,2731.0
-1338.0,9.93611310520008,2732.0
-1310.0,9.943007903969988,2733.0
-1346.0,9.949510169813001,2734.0
-1322.0,9.9556196460308,2735.0
-1324.0,9.961336091431724,2736.0
-1316.0,9.966659280340298,2737.0
-1348.0,9.971589002606137,2738.0
-1330.0,9.976125063612251,2739.0
-1310.0,9.980267284282714,2740.0
-1294.0,9.98401550108975,2741.0
-1332.0,9.987369566060174,2742.0
-1340.0,9.990329346781246,2743.0
-1334.0,9.992894726405892,2744.0
-1360.0,9.995065603657315,2745.0
-1344.0,9.996841892833,2746.0
-1314.0,9.99822352380809,2747.0
-1336.0,9.99921044203816,2748.0
-1322.0,9.999802608561371,2749.0
-1334.0,10.0,2750.0
-1310.0,9.999802608561371,2751.0
-1310.0,9.99921044203816,2752.0
-1324.0,9.99822352380809,2753.0
-1340.0,9.996841892833,2754.0
-1284.0,9.995065603657316,2755.0
-1350.0,9.992894726405893,2756.0
-1298.0,9.990329346781248,2757.0
-1338.0,9.987369566060174,2758.0
-1322.0,9.98401550108975,2759.0
-1308.0,9.980267284282716,2760.0
-1328.0,9.976125063612255,2761.0
-1320.0,9.97158900260614,2762.0
-1362.0,9.9666592803403,2763.0
-1344.0,9.961336091431725,2764.0
-1314.0,9.9556196460308,2765.0
-1296.0,9.949510169813003,2766.0
-1324.0,9.943007903969992,2767.0
-1342.0,9.936113105200088,2768.0
-1320.0,9.928826045698136,2769.0
-1324.0,9.921147013144777,2770.0
-1310.0,9.913076310695066,2771.0
-1346.0,9.904614256966513,2772.0
-1304.0,9.895761186026512,2773.0
-1348.0,9.886517447379141,2774.0
-1314.0,9.876883405951375,2775.0
-1358.0,9.866859442078685,2776.0
-1346.0,9.856445951489977,2777.0
-1336.0,9.845643345292059,2778.0
-1352.0,9.834452049953295,2779.0
-1372.0,9.822872507286887,2780.0
-1328.0,9.810905174433342,2781.0
-1374.0,9.79855052384247,2782.0
-1326.0,9.785809043254725,2783.0
-1334.0,9.772681235681938,2784.0
-1358.0,9.75916761938748,2785.0
-1326.0,9.745268727865778,2786.0
-1340.0,9.730985109821264,2787.0
-1330.0,9.716317329146747,2788.0
-1350.0,9.70126596490106,2789.0
-1362.0,9.685831611286313,2790.0
-1346.0,9.670014877624352,2791.0
-1354.0,9.653816388332743,2792.0
-1384.0,9.637236782900102,2793.0
-1372.0,9.620276715860856,2794.0
-1358.0,9.602936856769437,2795.0
-1376.0,9.585217890173757,2796.0
-1354.0,9.567120515588304,2797.0
-1362.0,9.548645447466429,2798.0
-1330.0,9.52979341517219,2799.0
-1356.0,9.510565162951538,2800.0
-1364.0,9.490961449902949,2801.0
-1400.0,9.470983049947447,2802.0
-1372.0,9.450630751798055,2803.0
-1378.0,9.429905358928641,2804.0
-1374.0,9.408807689542265,2805.0
-1386.0,9.38733857653874,2806.0
-1350.0,9.365498867481936,2807.0
-1348.0,9.343289424566123,2808.0
-1372.0,9.320711124582113,2809.0
-1402.0,9.297764858882518,2810.0
-1390.0,9.27445153334662,2811.0
-1448.0,9.250772068344588,2812.0
-1392.0,9.226727398701144,2813.0
-1406.0,9.202318473658714,2814.0
-1398.0,9.17754625683981,2815.0
-1366.0,9.152411726209175,2816.0
-1438.0,9.12691587403503,2817.0
-1440.0,9.10105970684996,2818.0
-1436.0,9.074844245411175,2819.0
-1414.0,9.048270524660202,2820.0
-1410.0,9.021339593682022,2821.0
-1404.0,8.994052515663721,2822.0
-1410.0,8.966410367852355,2823.0
-1420.0,8.938414241512652,2824.0
-1416.0,8.910065241883679,2825.0
-1378.0,8.881364488135446,2826.0
-1430.0,8.852313113324556,2827.0
-1436.0,8.822912264349538,2828.0
-1432.0,8.79316310190557,2829.0
-1456.0,8.763066800438645,2830.0
-1468.0,8.732624548099214,2831.0
-1448.0,8.70183754669527,2832.0
-1474.0,8.670707011644899,2833.0
-1478.0,8.639234171928353,2834.0
-1494.0,8.607420270039437,2835.0
-1474.0,8.575266561936527,2836.0
-1412.0,8.542774316992958,2837.0
-1478.0,8.509944817946907,2838.0
-1460.0,8.476779360850843,2839.0
-1450.0,8.443279255020144,2840.0
-1486.0,8.409445822981706,2841.0
-1502.0,8.375280400421413,2842.0
-1470.0,8.340784336131712,2843.0
-1504.0,8.305958991958128,2844.0
-1512.0,8.270805742745623,2845.0
-1504.0,8.23532597628428,2846.0
-1470.0,8.199521093254532,2847.0
-1516.0,8.163392507171851,2848.0
-1526.0,8.126941644330953,2849.0
-1528.0,8.09016994374947,2850.0
-1546.0,8.053078857111238,2851.0
-1520.0,8.015669848708765,2852.0
-1524.0,7.977944395385732,2853.0
-1558.0,7.939903986478357,2854.0
-1582.0,7.90155012375691,2855.0
-1582.0,7.862884321366197,2856.0
-1572.0,7.82390810576587,2857.0
-1544.0,7.784623015670248,2858.0
-1552.0,7.745030601987332,2859.0
-1546.0,7.7051324277578885,2860.0
-1562.0,7.664930068093497,2861.0
-1584.0,7.62442511011448,2862.0
-1610.0,7.583619152887222,2863.0
-1586.0,7.542513807361044,2864.0
-1612.0,7.501110696304605,2865.0
-1624.0,7.459411454241833,2866.0
-1648.0,7.417417727387383,2867.0
-1642.0,7.375131173581756,2868.0
-1632.0,7.332553462225596,2869.0
-1622.0,7.289686274214137,2870.0
-1618.0,7.246531301870467,2871.0
-1656.0,7.2030902488790725,2872.0
-1658.0,7.159364830218317,2873.0
-1686.0,7.115356772092863,2874.0
-1696.0,7.071067811865488,2875.0
-1700.0,7.026499697988506,2876.0
-1632.0,6.981654189934745,2877.0
-1674.0,6.936533058128045,2878.0
-1670.0,6.891138083873482,2879.0
-1652.0,6.845471059286887,2880.0
-1742.0,6.799533787224195,2881.0
-1726.0,6.753328081210252,2882.0
-1770.0,6.7068557653672105,2883.0
-1728.0,6.6601186743425025,2884.0
-1746.0,6.613118653236533,2885.0
-1726.0,6.565857557529556,2886.0
-1766.0,6.518337253008809,2887.0
-1742.0,6.470559615694441,2888.0
-1754.0,6.422526531765844,2889.0
-1806.0,6.374239897486901,2890.0
-1784.0,6.325701619131251,2891.0
-1790.0,6.276913612907014,2892.0
-1838.0,6.227877804881138,2893.0
-1806.0,6.17859613090336,2894.0
-1870.0,6.129070536529784,2895.0
-1850.0,6.079302976946048,2896.0
-1878.0,6.029295416890273,2897.0
-1852.0,5.979049830575189,2898.0
-1876.0,5.928568201610595,2899.0
-1860.0,5.877852522924738,2900.0
-1866.0,5.8269047966857705,2901.0
-1910.0,5.7757270342226885,2902.0
-1882.0,5.724321255945897,2903.0
-1916.0,5.672689491267584,2904.0
-1910.0,5.620833778521299,2905.0
-1930.0,5.5687561648818775,2906.0
-1902.0,5.516458706284303,2907.0
-1958.0,5.463943467342695,2908.0
-1972.0,5.411212521268764,2909.0
-1968.0,5.358267949789976,2910.0
-2004.0,5.305111843067354,2911.0
-1972.0,5.251746299612973,2912.0
-2016.0,5.1981734262070844,2913.0
-1990.0,5.144395337815089,2914.0
-2006.0,5.09041415750371,2915.0
-2092.0,5.036232016357639,2916.0
-2036.0,4.981851053394911,2917.0
-2094.0,4.927273415482922,2918.0
-2084.0,4.872501257253333,2919.0
-2150.0,4.817536741017166,2920.0
-2166.0,4.7623820366794085,2921.0
-2158.0,4.707039321653315,2922.0
-2156.0,4.651510780774608,2923.0
-2164.0,4.595798606214875,2924.0
-2154.0,4.5399049973954675,2925.0
-2168.0,4.4838321609003255,2926.0
-2150.0,4.427582310389021,2927.0
-2230.0,4.3711576665093395,2928.0
-2220.0,4.314560456809604,2929.0
-2252.0,4.257792915650712,2930.0
-2282.0,4.200857284118084,2931.0
-2260.0,4.143755809932833,2932.0
-2256.0,4.086490747363519,2933.0
-2320.0,4.029064357136626,2934.0
-2326.0,3.971478906347809,2935.0
-2346.0,3.9137366683720303,2936.0
-2356.0,3.8558399227739755,2937.0
-2350.0,3.797790955218025,2938.0
-2366.0,3.7395920573780215,2939.0
-2420.0,3.681245526846801,2940.0
-2386.0,3.622753667045482,2941.0
-2410.0,3.5641187871325024,2942.0
-2422.0,3.505343201912589,2943.0
-2416.0,3.4464292317451735,2944.0
-2428.0,3.3873792024529203,2945.0
-2448.0,3.328195445229876,2946.0
-2442.0,3.2688802965494386,2947.0
-2458.0,3.209436098072112,2948.0
-2448.0,3.1498651965530353,2949.0
-2452.0,3.090169943749499,2950.0
-2450.0,3.0303526963277343,2951.0
-2470.0,2.9704158157703473,2952.0
-2472.0,2.9103616682827207,2953.0
-2464.0,2.8501926246997673,2954.0
-2468.0,2.7899110603923023,2955.0
-2466.0,2.729519355173266,2956.0
-2480.0,2.6690198932037728,2957.0
-2480.0,2.6084150628989904,2958.0
-2486.0,2.547707256833812,2959.0
-2484.0,2.486898871648577,2960.0
-2482.0,2.4259923079540724,2961.0
-2494.0,2.3649899702372834,2962.0
-2486.0,2.3038942667659117,2963.0
-2492.0,2.2427076094938214,2964.0
-2482.0,2.181432413965439,2965.0
-2490.0,2.120071099220529,2966.0
-2492.0,2.0586260876988343,2967.0
-2488.0,1.9970998051440603,2968.0
-2492.0,1.9354946805086315,2969.0
-2494.0,1.873813145857244,2970.0
-2496.0,1.8120576362713754,2971.0
-2494.0,1.7502305897527661,2972.0
-2486.0,1.6883344471273483,2973.0
-2492.0,1.6263716519488494,2974.0
-2496.0,1.564344650402326,2975.0
-2494.0,1.5022558912075565,2976.0
-2494.0,1.4401078255225466,2977.0
-2494.0,1.3779029068463744,2978.0
-2496.0,1.3156435909228579,2979.0
-2498.0,1.253332335643044,2980.0
-2496.0,1.1909716009487028,2981.0
-2496.0,1.1285638487348262,2982.0
-2500.0,1.0661115427526122,2983.0
-2498.0,1.0036171485121659,2984.0
-2500.0,0.9410831331851641,2985.0
-2498.0,0.8785119655074565,2986.0
-2500.0,0.8159061156815688,2987.0
-2498.0,0.7532680552793245,2988.0
-2496.0,0.690600257144059,2989.0
-2500.0,0.6279051952931387,2990.0
-2500.0,0.5651853448202542,2991.0
-2498.0,0.5024431817977084,2992.0
-2498.0,0.43968118317863025,2993.0
-2500.0,0.376901826699366,2994.0
-2498.0,0.31410759078127193,2995.0
-2498.0,0.2513009544334032,2996.0
-2500.0,0.1884843971540786,2997.0
-2498.0,0.12566039883352684,2998.0
-2492.0,0.06283143965559418,2999.0
-2500.0,8.572527594031473e-15,3000.0
-2494.0,-0.06283143965557703,3001.0
-2498.0,-0.12566039883350968,3002.0
-2500.0,-0.18848439715406146,3003.0
-2494.0,-0.2513009544333506,3004.0
-2496.0,-0.31410759078129036,3005.0
-2500.0,-0.3769018266993134,3006.0
-2498.0,-0.43968118317864857,3007.0
-2496.0,-0.5024431817976913,3008.0
-2496.0,-0.565185344820237,3009.0
-2496.0,-0.6279051952931216,3010.0
-2500.0,-0.6906002571440419,3011.0
-2500.0,-0.7532680552793427,3012.0
-2500.0,-0.8159061156815517,3013.0
-2494.0,-0.8785119655074394,3014.0
-2500.0,-0.941083133185147,3015.0
-2494.0,-1.0036171485121488,3016.0
-2496.0,-1.0661115427525951,3017.0
-2500.0,-1.128563848734809,3018.0
-2498.0,-1.1909716009486857,3019.0
-2500.0,-1.2533323356430268,3020.0
-2498.0,-1.3156435909228057,3021.0
-2498.0,-1.3779029068463924,3022.0
-2496.0,-1.4401078255224944,3023.0
-2490.0,-1.5022558912075745,3024.0
-2496.0,-1.5643446504022738,3025.0
-2494.0,-1.6263716519488325,3026.0
-2494.0,-1.6883344471273312,3027.0
-2492.0,-1.7502305897527493,3028.0
-2496.0,-1.8120576362713583,3029.0
-2494.0,-1.8738131458572274,3030.0
-2482.0,-1.9354946805086146,3031.0
-2490.0,-1.9970998051440436,3032.0
-2498.0,-2.058626087698818,3033.0
-2490.0,-2.120071099220547,3034.0
-2494.0,-2.1814324139654224,3035.0
-2490.0,-2.242707609493805,3036.0
-2490.0,-2.3038942667658953,3037.0
-2480.0,-2.3649899702372323,3038.0
-2484.0,-2.4259923079540906,3039.0
-2484.0,-2.486898871648526,3040.0
-2484.0,-2.5477072568338297,3041.0
-2484.0,-2.6084150628989393,3042.0
-2470.0,-2.6690198932037568,3043.0
-2466.0,-2.7295193551732493,3044.0
-2468.0,-2.789911060392286,3045.0
-2460.0,-2.8501926246997513,3046.0
-2478.0,-2.9103616682827043,3047.0
-2464.0,-2.9704158157703313,3048.0
-2472.0,-3.0303526963277183,3049.0
-2448.0,-3.0901699437494488,3050.0
-2450.0,-3.1498651965530526,3051.0
-2456.0,-3.209436098072096,3052.0
-2436.0,-3.2688802965494226,3053.0
-2454.0,-3.32819544522986,3054.0
-2418.0,-3.3873792024529035,3055.0
-2404.0,-3.4464292317451575,3056.0
-2428.0,-3.5053432019125728,3057.0
-2404.0,-3.5641187871325197,3058.0
-2404.0,-3.6227536670454326,3059.0
-2396.0,-3.6812455268467845,3060.0
-2384.0,-3.7395920573780055,3061.0
-2394.0,-3.7977909552180087,3062.0
-2352.0,-3.85583992277396,3063.0
-2344.0,-3.9137366683720147,3064.0
-2358.0,-3.9714789063477935,3065.0
-2300.0,-4.02906435713661,3066.0
-2324.0,-4.08649074736347,3067.0
-2294.0,-4.14375580993285,3068.0
-2302.0,-4.200857284118036,3069.0
-2260.0,-4.257792915650728,3070.0
-2282.0,-4.314560456809556,3071.0
-2244.0,-4.3711576665093235,3072.0
-2220.0,-4.427582310389006,3073.0
-2248.0,-4.4838321609003104,3074.0
-2184.0,-4.539904997395484,3075.0
-2142.0,-4.595798606214859,3076.0
-2152.0,-4.651510780774593,3077.0
-2110.0,-4.7070393216532995,3078.0
-2132.0,-4.7623820366793925,3079.0
-2118.0,-4.817536741017151,3080.0
-2128.0,-4.872501257253318,3081.0
-2130.0,-4.927273415482907,3082.0
-2062.0,-4.981851053394896,3083.0
-2116.0,-5.0362320163575935,3084.0
-2028.0,-5.090414157503726,3085.0
-2064.0,-5.144395337815043,3086.0
-1994.0,-5.1981734262071,3087.0
-2032.0,-5.251746299612929,3088.0
-1972.0,-5.30511184306734,3089.0
-2024.0,-5.358267949789962,3090.0
-1990.0,-5.411212521268752,3091.0
-1990.0,-5.4639434673426805,3092.0
-1958.0,-5.516458706284288,3093.0
-1932.0,-5.568756164881863,3094.0
-1904.0,-5.620833778521286,3095.0
-1916.0,-5.672689491267571,3096.0
-1890.0,-5.724321255945911,3097.0
-1910.0,-5.775727034222675,3098.0
-1906.0,-5.826904796685756,3099.0
-1880.0,-5.877852522924725,3100.0
-1856.0,-5.928568201610583,3101.0
-1840.0,-5.979049830575175,3102.0
-1878.0,-6.02929541689023,3103.0
-1828.0,-6.079302976946063,3104.0
-1794.0,-6.129070536529743,3105.0
-1794.0,-6.178596130903347,3106.0
-1784.0,-6.227877804881125,3107.0
-1786.0,-6.276913612907001,3108.0
-1808.0,-6.325701619131237,3109.0
-1756.0,-6.374239897486888,3110.0
-1772.0,-6.422526531765831,3111.0
-1772.0,-6.470559615694428,3112.0
-1746.0,-6.518337253008769,3113.0
-1760.0,-6.5658575575295695,3114.0
-1748.0,-6.613118653236495,3115.0
-1726.0,-6.660118674342516,3116.0
-1672.0,-6.706855765367196,3117.0
-1688.0,-6.753328081210238,3118.0
-1722.0,-6.799533787224183,3119.0
-1690.0,-6.845471059286875,3120.0
-1726.0,-6.891138083873496,3121.0
-1708.0,-6.936533058128033,3122.0
-1708.0,-6.981654189934732,3123.0
-1656.0,-7.026499697988495,3124.0
-1640.0,-7.0710678118654755,3125.0
-1688.0,-7.115356772092851,3126.0
-1654.0,-7.159364830218307,3127.0
-1640.0,-7.203090248879061,3128.0
-1650.0,-7.246531301870456,3129.0
-1608.0,-7.289686274214102,3130.0
-1650.0,-7.332553462225608,3131.0
-1642.0,-7.37513117358172,3132.0
-1604.0,-7.417417727387395,3133.0
-1658.0,-7.459411454241797,3134.0
-1608.0,-7.501110696304592,3135.0
-1598.0,-7.542513807361033,3136.0
-1626.0,-7.583619152887211,3137.0
-1582.0,-7.624425110114469,3138.0
-1566.0,-7.664930068093486,3139.0
-1566.0,-7.7051324277579,3140.0
-1552.0,-7.745030601987322,3141.0
-1572.0,-7.7846230156702365,3142.0
-1566.0,-7.823908105765883,3143.0
-1580.0,-7.862884321366187,3144.0
-1550.0,-7.9015501237569,3145.0
-1536.0,-7.939903986478346,3146.0
-1536.0,-7.977944395385701,3147.0
-1526.0,-8.015669848708775,3148.0
-1560.0,-8.053078857111206,3149.0
-1540.0,-8.09016994374948,3150.0
-1500.0,-8.126941644330921,3151.0
-1500.0,-8.16339250717184,3152.0
-1490.0,-8.199521093254521,3153.0
-1530.0,-8.23532597628427,3154.0
-1506.0,-8.270805742745612,3155.0
-1508.0,-8.305958991958118,3156.0
-1498.0,-8.340784336131701,3157.0
-1484.0,-8.375280400421405,3158.0
-1500.0,-8.409445822981676,3159.0
-1496.0,-8.443279255020155,3160.0
-1476.0,-8.476779360850834,3161.0
-1490.0,-8.509944817946916,3162.0
-1468.0,-8.542774316992949,3163.0
-1464.0,-8.575266561936518,3164.0
-1478.0,-8.607420270039428,3165.0
-1450.0,-8.639234171928344,3166.0
-1468.0,-8.670707011644907,3167.0
-1482.0,-8.701837546695243,3168.0
-1470.0,-8.732624548099203,3169.0
-1446.0,-8.763066800438637,3170.0
-1428.0,-8.793163101905561,3171.0
-1434.0,-8.82291226434953,3172.0
-1412.0,-8.852313113324547,3173.0
-1444.0,-8.88136448813544,3174.0
-1416.0,-8.91006524188367,3175.0
-1436.0,-8.938414241512628,3176.0
-1442.0,-8.966410367852363,3177.0
-1462.0,-8.994052515663697,3178.0
-1446.0,-9.021339593682029,3179.0
-1412.0,-9.048270524660179,3180.0
-1426.0,-9.074844245411168,3181.0
-1396.0,-9.101059706849954,3182.0
-1406.0,-9.126915874035022,3183.0
-1388.0,-9.152411726209182,3184.0
-1422.0,-9.177546256839802,3185.0
-1414.0,-9.202318473658707,3186.0
-1388.0,-9.226727398701136,3187.0
-1402.0,-9.250772068344581,3188.0
-1396.0,-9.274451533346612,3189.0
-1412.0,-9.297764858882513,3190.0
-1392.0,-9.320711124582106,3191.0
-1398.0,-9.343289424566116,3192.0
-1324.0,-9.365498867481918,3193.0
-1360.0,-9.387338576538745,3194.0
-1382.0,-9.408807689542247,3195.0
-1400.0,-9.429905358928647,3196.0
-1352.0,-9.450630751798037,3197.0
-1360.0,-9.470983049947442,3198.0
-1386.0,-9.490961449902944,3199.0
-1368.0,-9.510565162951533,3200.0
-1380.0,-9.529793415172184,3201.0
-1382.0,-9.548645447466425,3202.0
-1364.0,-9.567120515588298,3203.0
-1346.0,-9.585217890173752,3204.0
-1378.0,-9.602936856769432,3205.0
-1372.0,-9.620276715860859,3206.0
-1360.0,-9.637236782900096,3207.0
-1346.0,-9.653816388332737,3208.0
-1386.0,-9.670014877624348,3209.0
-1368.0,-9.685831611286309,3210.0
-1366.0,-9.701265964901054,3211.0
-1342.0,-9.716317329146735,3212.0
-1322.0,-9.730985109821269,3213.0
-1374.0,-9.745268727865765,3214.0
-1352.0,-9.759167619387474,3215.0
-1358.0,-9.772681235681935,3216.0
-1330.0,-9.78580904325472,3217.0
-1326.0,-9.798550523842467,3218.0
-1326.0,-9.810905174433339,3219.0
-1362.0,-9.822872507286885,3220.0
-1322.0,-9.834452049953292,3221.0
-1348.0,-9.84564334529205,3222.0
-1344.0,-9.856445951489981,3223.0
-1342.0,-9.866859442078676,3224.0
-1310.0,-9.876883405951379,3225.0
-1328.0,-9.88651744737914,3226.0
-1350.0,-9.895761186026508,3227.0
-1330.0,-9.90461425696651,3228.0
-1328.0,-9.913076310695065,3229.0
-1336.0,-9.921147013144779,3230.0
-1330.0,-9.928826045698134,3231.0
-1332.0,-9.936113105200086,3232.0
-1346.0,-9.943007903969987,3233.0
-1344.0,-9.949510169813001,3234.0
-1300.0,-9.9556196460308,3235.0
-1334.0,-9.961336091431724,3236.0
-1314.0,-9.966659280340298,3237.0
-1322.0,-9.971589002606137,3238.0
-1338.0,-9.976125063612251,3239.0
-1336.0,-9.980267284282716,3240.0
-1300.0,-9.984015501089749,3241.0
-1320.0,-9.987369566060174,3242.0
-1368.0,-9.990329346781246,3243.0
-1328.0,-9.992894726405892,3244.0
-1328.0,-9.995065603657315,3245.0
-1304.0,-9.996841892833,3246.0
-1332.0,-9.99822352380809,3247.0
-1318.0,-9.99921044203816,3248.0
-1296.0,-9.999802608561371,3249.0
-1346.0,-10.0,3250.0
-1312.0,-9.999802608561371,3251.0
-1356.0,-9.99921044203816,3252.0
-1360.0,-9.99822352380809,3253.0
-1312.0,-9.996841892833,3254.0
-1336.0,-9.995065603657316,3255.0
-1316.0,-9.992894726405893,3256.0
-1352.0,-9.990329346781248,3257.0
-1340.0,-9.987369566060176,3258.0
-1356.0,-9.98401550108975,3259.0
-1310.0,-9.980267284282718,3260.0
-1352.0,-9.976125063612253,3261.0
-1320.0,-9.97158900260614,3262.0
-1322.0,-9.9666592803403,3263.0
-1326.0,-9.961336091431725,3264.0
-1334.0,-9.9556196460308,3265.0
-1324.0,-9.949510169813005,3266.0
-1334.0,-9.943007903969992,3267.0
-1324.0,-9.936113105200088,3268.0
-1322.0,-9.928826045698136,3269.0
-1314.0,-9.921147013144777,3270.0
-1324.0,-9.913076310695066,3271.0
-1336.0,-9.904614256966513,3272.0
-1334.0,-9.895761186026512,3273.0
-1330.0,-9.886517447379141,3274.0
-1356.0,-9.87688340595138,3275.0
-1322.0,-9.866859442078677,3276.0
-1332.0,-9.856445951489984,3277.0
-1378.0,-9.845643345292054,3278.0
-1356.0,-9.834452049953295,3279.0
-1314.0,-9.822872507286887,3280.0
-1348.0,-9.810905174433342,3281.0
-1334.0,-9.79855052384247,3282.0
-1344.0,-9.785809043254725,3283.0
-1376.0,-9.772681235681938,3284.0
-1318.0,-9.75916761938748,3285.0
-1334.0,-9.745268727865769,3286.0
-1316.0,-9.730985109821273,3287.0
-1338.0,-9.716317329146738,3288.0
-1382.0,-9.701265964901069,3289.0
-1320.0,-9.685831611286313,3290.0
-1344.0,-9.670014877624354,3291.0
-1360.0,-9.653816388332743,3292.0
-1368.0,-9.637236782900093,3293.0
-1370.0,-9.620276715860864,3294.0
-1360.0,-9.602936856769427,3295.0
-1350.0,-9.585217890173768,3296.0
-1388.0,-9.567120515588304,3297.0
-1396.0,-9.548645447466429,3298.0
-1370.0,-9.52979341517219,3299.0
-1350.0,-9.510565162951538,3300.0
-1414.0,-9.49096144990295,3301.0
-1388.0,-9.470983049947447,3302.0
-1362.0,-9.450630751798045,3303.0
-1370.0,-9.429905358928654,3304.0
-1396.0,-9.408807689542252,3305.0
-1378.0,-9.387338576538752,3306.0
-1336.0,-9.365498867481923,3307.0
-1386.0,-9.343289424566123,3308.0
-1426.0,-9.320711124582113,3309.0
-1402.0,-9.29776485888252,3310.0
-1350.0,-9.27445153334662,3311.0
-1404.0,-9.250772068344588,3312.0
-1378.0,-9.226727398701158,3313.0
-1382.0,-9.2023184736587,3314.0
-1390.0,-9.177546256839811,3315.0
-1416.0,-9.152411726209177,3316.0
-1392.0,-9.12691587403503,3317.0
-1416.0,-9.10105970684996,3318.0
-1418.0,-9.074844245411175,3319.0
-1434.0,-9.048270524660202,3320.0
-1424.0,-9.021339593682038,3321.0
-1438.0,-8.994052515663705,3322.0
-1420.0,-8.96641036785237,3323.0
-1438.0,-8.938414241512637,3324.0
-1448.0,-8.910065241883679,3325.0
-1430.0,-8.881364488135446,3326.0
-1414.0,-8.852313113324556,3327.0
-1458.0,-8.822912264349538,3328.0
-1444.0,-8.79316310190557,3329.0
-1446.0,-8.763066800438645,3330.0
-1436.0,-8.732624548099214,3331.0
