a_frac,b_frac,c_frac,time
0.5996,0.238,0.1624,26.560000000001352
0.6,0.2376,0.1624,26.570000000001354
0.6,0.2376,0.1624,26.580000000001355
0.6004,0.2376,0.162,26.590000000001357
0.6,0.238,0.162,26.60000000000136
0.6008,0.2372,0.162,26.61000000000136
0.6008,0.2372,0.162,26.62000000000136
0.6008,0.2372,0.162,26.630000000001363
0.6008,0.2372,0.162,26.640000000001365
0.6012,0.2368,0.162,26.650000000001366
0.6016,0.2364,0.162,26.660000000001368
0.604,0.234,0.162,26.67000000000137
0.6044,0.2336,0.162,26.68000000000137
0.6044,0.234,0.1616,26.690000000001373
0.6048,0.2336,0.1616,26.700000000001374
0.6044,0.234,0.1616,26.710000000001376
0.6044,0.234,0.1616,26.720000000001377
0.6044,0.2344,0.1612,26.73000000000138
0.6044,0.2344,0.1612,26.74000000000138
0.6048,0.234,0.1612,26.750000000001382
0.6064,0.2324,0.1612,26.760000000001384
0.6068,0.232,0.1612,26.770000000001385
0.608,0.2308,0.1612,26.780000000001387
0.6084,0.2304,0.1612,26.79000000000139
0.6092,0.2296,0.1612,26.80000000000139
0.61,0.2296,0.1604,26.81000000000139
0.61,0.2296,0.1604,26.820000000001393
0.61,0.2296,0.1604,26.830000000001395
0.6108,0.2288,0.1604,26.840000000001396
0.6116,0.228,0.1604,26.850000000001398
0.612,0.2276,0.1604,26.8600000000014
0.612,0.2276,0.1604,26.8700000000014
0.612,0.228,0.16,26.880000000001402
0.6128,0.2276,0.1596,26.890000000001404
0.614,0.2264,0.1596,26.900000000001405
0.614,0.2264,0.1596,26.910000000001407
0.6148,0.2256,0.1596,26.92000000000141
0.6152,0.2252,0.1596,26.93000000000141
0.6152,0.2248,0.16,26.94000000000141
0.6148,0.2248,0.1604,26.950000000001413
0.6152,0.224,0.1608,26.960000000001415
0.6152,0.224,0.1608,26.970000000001416
0.6164,0.2228,0.1608,26.980000000001418
0.6176,0.2216,0.1608,26.99000000000142
0.6188,0.2204,0.1608,27.00000000000142
0.6188,0.2204,0.1608,27.010000000001423
0.6188,0.2204,0.1608,27.020000000001424
0.6188,0.2204,0.1608,27.030000000001426
0.6204,0.2188,0.1608,27.040000000001427
0.6208,0.2184,0.1608,27.05000000000143
0.6212,0.218,0.1608,27.06000000000143
0.6212,0.2184,0.1604,27.070000000001432
0.6212,0.2184,0.1604,27.080000000001434
0.6212,0.2188,0.16,27.090000000001435
0.622,0.218,0.16,27.100000000001437
0.6224,0.2176,0.16,27.11000000000144
0.6224,0.2176,0.16,27.12000000000144
0.6232,0.2168,0.16,27.13000000000144
0.624,0.216,0.16,27.140000000001443
0.6244,0.2156,0.16,27.150000000001445
0.6248,0.2152,0.16,27.160000000001446
0.626,0.214,0.16,27.170000000001448
0.626,0.2144,0.1596,27.18000000000145
0.6272,0.2132,0.1596,27.19000000000145
0.6276,0.2128,0.1596,27.200000000001452
0.6284,0.212,0.1596,27.210000000001454
0.6284,0.212,0.1596,27.220000000001455
0.6284,0.212,0.1596,27.230000000001457
0.6296,0.2108,0.1596,27.24000000000146
0.6296,0.2108,0.1596,27.25000000000146
0.6292,0.2108,0.16,27.26000000000146
0.6292,0.2108,0.16,27.270000000001463
0.6292,0.2108,0.16,27.280000000001465
0.6292,0.2108,0.16,27.290000000001466
0.6292,0.2108,0.16,27.300000000001468
0.63,0.21,0.16,27.31000000000147
0.6296,0.21,0.1604,27.32000000000147
0.63,0.2096,0.1604,27.330000000001473
0.6308,0.2088,0.1604,27.340000000001474
0.632,0.2076,0.1604,27.350000000001476
0.6332,0.2068,0.16,27.360000000001477
0.6336,0.2064,0.16,27.37000000000148
0.6332,0.2064,0.1604,27.38000000000148
0.6336,0.206,0.1604,27.390000000001482
0.6352,0.2044,0.1604,27.400000000001484
0.6356,0.204,0.1604,27.410000000001485
0.6364,0.2032,0.1604,27.420000000001487
0.6368,0.2028,0.1604,27.43000000000149
0.6368,0.2036,0.1596,27.44000000000149
0.6376,0.2028,0.1596,27.45000000000149
0.6372,0.2028,0.16,27.460000000001493
0.6376,0.2024,0.16,27.470000000001495
0.6376,0.2028,0.1596,27.480000000001496
0.6388,0.2016,0.1596,27.490000000001498
0.6388,0.2016,0.1596,27.5000000000015
0.6392,0.2012,0.1596,27.5100000000015
0.64,0.2004,0.1596,27.520000000001502
0.6404,0.2,0.1596,27.530000000001504
0.6416,0.1988,0.1596,27.540000000001505
0.6432,0.1972,0.1596,27.550000000001507
0.644,0.1964,0.1596,27.56000000000151
0.644,0.1964,0.1596,27.57000000000151
0.644,0.1964,0.1596,27.58000000000151
0.644,0.1968,0.1592,27.590000000001513
0.6448,0.1964,0.1588,27.600000000001515
0.6452,0.196,0.1588,27.610000000001516
0.6452,0.196,0.1588,27.620000000001518
0.6452,0.1956,0.1592,27.63000000000152
0.6452,0.1956,0.1592,27.64000000000152
0.646,0.1948,0.1592,27.650000000001523
0.6468,0.194,0.1592,27.660000000001524
0.6468,0.194,0.1592,27.670000000001526
0.6472,0.1936,0.1592,27.680000000001527
0.6484,0.1924,0.1592,27.69000000000153
0.6492,0.1916,0.1592,27.70000000000153
0.6492,0.1916,0.1592,27.710000000001532
0.6504,0.1904,0.1592,27.720000000001534
0.6508,0.19,0.1592,27.730000000001535
0.6512,0.1896,0.1592,27.740000000001537
0.6512,0.1896,0.1592,27.75000000000154
0.6512,0.1892,0.1596,27.76000000000154
0.6516,0.1888,0.1596,27.77000000000154
0.6524,0.188,0.1596,27.780000000001543
0.6528,0.1876,0.1596,27.790000000001545
0.6528,0.188,0.1592,27.800000000001546
0.6532,0.1876,0.1592,27.810000000001548
0.6532,0.1876,0.1592,27.82000000000155
0.6536,0.1872,0.1592,27.83000000000155
0.6536,0.1872,0.1592,27.840000000001552
0.6544,0.1864,0.1592,27.850000000001554
0.6548,0.186,0.1592,27.860000000001556
0.6552,0.1856,0.1592,27.870000000001557
0.6552,0.1856,0.1592,27.88000000000156
0.6552,0.1856,0.1592,27.89000000000156
0.6556,0.1852,0.1592,27.90000000000156
0.656,0.1848,0.1592,27.910000000001563
0.6568,0.1844,0.1588,27.920000000001565
0.6568,0.1848,0.1584,27.930000000001566
0.6572,0.1844,0.1584,27.940000000001568
0.6572,0.1844,0.1584,27.95000000000157
0.658,0.1836,0.1584,27.96000000000157
0.6584,0.1832,0.1584,27.970000000001573
0.6588,0.1828,0.1584,27.980000000001574
0.6596,0.182,0.1584,27.990000000001576
0.6596,0.1828,0.1576,28.000000000001577
0.6596,0.1828,0.1576,28.01000000000158
0.66,0.1824,0.1576,28.02000000000158
0.6608,0.1816,0.1576,28.030000000001582
0.6608,0.1816,0.1576,28.040000000001584
0.6616,0.1808,0.1576,28.050000000001585
0.6616,0.1808,0.1576,28.060000000001587
0.662,0.1804,0.1576,28.07000000000159
0.6628,0.1796,0.1576,28.08000000000159
0.6636,0.1788,0.1576,28.09000000000159
0.6636,0.1792,0.1572,28.100000000001593
0.6636,0.1788,0.1576,28.110000000001595
0.6644,0.178,0.1576,28.120000000001596
0.6648,0.1772,0.158,28.130000000001598
0.6656,0.1764,0.158,28.1400000000016
0.6664,0.176,0.1576,28.1500000000016
0.6668,0.1756,0.1576,28.160000000001602
0.6664,0.1756,0.158,28.170000000001604
0.6668,0.1752,0.158,28.180000000001606
0.6668,0.1752,0.158,28.190000000001607
0.6672,0.1748,0.158,28.20000000000161
0.6676,0.1748,0.1576,28.21000000000161
0.6676,0.1748,0.1576,28.220000000001612
0.668,0.1748,0.1572,28.230000000001613
0.6684,0.1744,0.1572,28.240000000001615
0.6692,0.1736,0.1572,28.250000000001616
0.6708,0.172,0.1572,28.260000000001618
0.6716,0.1712,0.1572,28.27000000000162
0.672,0.1708,0.1572,28.28000000000162
0.6724,0.1704,0.1572,28.290000000001623
0.6728,0.17,0.1572,28.300000000001624
0.6732,0.1696,0.1572,28.310000000001626
0.6736,0.1696,0.1568,28.320000000001627
0.6736,0.17,0.1564,28.33000000000163
0.674,0.1696,0.1564,28.34000000000163
0.674,0.17,0.156,28.350000000001632
0.6744,0.1696,0.156,28.360000000001634
0.6744,0.1696,0.156,28.370000000001635
0.6748,0.1692,0.156,28.380000000001637
0.6748,0.1692,0.156,28.39000000000164
0.6748,0.1688,0.1564,28.40000000000164
0.6748,0.1688,0.1564,28.41000000000164
0.6744,0.1688,0.1568,28.420000000001643
0.6744,0.1688,0.1568,28.430000000001645
0.6744,0.1688,0.1568,28.440000000001646
0.6744,0.1688,0.1568,28.450000000001648
0.6752,0.1684,0.1564,28.46000000000165
0.6752,0.1684,0.1564,28.47000000000165
0.6756,0.168,0.1564,28.480000000001652
0.676,0.1676,0.1564,28.490000000001654
0.676,0.1676,0.1564,28.500000000001656
0.6768,0.1668,0.1564,28.510000000001657
0.6768,0.1668,0.1564,28.52000000000166
0.6772,0.1668,0.156,28.53000000000166
0.6784,0.1656,0.156,28.540000000001662
0.6788,0.1652,0.156,28.550000000001663
0.6792,0.1648,0.156,28.560000000001665
0.6796,0.1648,0.1556,28.570000000001667
0.68,0.1644,0.1556,28.580000000001668
0.6804,0.164,0.1556,28.59000000000167
0.6808,0.1636,0.1556,28.60000000000167
0.6808,0.164,0.1552,28.610000000001673
0.6808,0.164,0.1552,28.620000000001674
0.6808,0.164,0.1552,28.630000000001676
0.6812,0.1636,0.1552,28.640000000001677
0.6812,0.1636,0.1552,28.65000000000168
0.6816,0.1632,0.1552,28.66000000000168
0.6816,0.1628,0.1556,28.670000000001682
0.6816,0.1628,0.1556,28.680000000001684
0.6816,0.1628,0.1556,28.690000000001685
0.682,0.162,0.156,28.700000000001687
0.6824,0.1616,0.156,28.71000000000169
0.6824,0.1616,0.156,28.72000000000169
0.6832,0.1608,0.156,28.73000000000169
0.684,0.16,0.156,28.740000000001693
0.684,0.16,0.156,28.750000000001695
0.6844,0.1596,0.156,28.760000000001696
0.6852,0.1588,0.156,28.770000000001698
0.6852,0.1588,0.156,28.7800000000017
0.6852,0.1588,0.156,28.7900000000017
0.6852,0.1588,0.156,28.800000000001702
0.686,0.158,0.156,28.810000000001704
0.6856,0.158,0.1564,28.820000000001706
0.686,0.158,0.156,28.830000000001707
0.6864,0.1576,0.156,28.84000000000171
0.6868,0.1572,0.156,28.85000000000171
0.6868,0.1572,0.156,28.860000000001712
0.6872,0.1568,0.156,28.870000000001713
0.6872,0.1568,0.156,28.880000000001715
0.6872,0.1568,0.156,28.890000000001717
0.6872,0.1568,0.156,28.900000000001718
0.6876,0.1568,0.1556,28.91000000000172
0.688,0.1564,0.1556,28.92000000000172
0.688,0.1564,0.1556,28.930000000001723
0.6888,0.1556,0.1556,28.940000000001724
0.6892,0.1556,0.1552,28.950000000001726
0.69,0.1548,0.1552,28.960000000001727
0.6904,0.1544,0.1552,28.97000000000173
0.6908,0.154,0.1552,28.98000000000173
0.6908,0.1536,0.1556,28.990000000001732
0.6908,0.1536,0.1556,29.000000000001734
0.6908,0.1536,0.1556,29.010000000001735
0.6908,0.1536,0.1556,29.020000000001737
0.6908,0.1536,0.1556,29.03000000000174
0.6912,0.1532,0.1556,29.04000000000174
0.6916,0.1528,0.1556,29.05000000000174
0.692,0.1524,0.1556,29.060000000001743
0.6928,0.1516,0.1556,29.070000000001745
0.6928,0.1516,0.1556,29.080000000001746
0.6928,0.1516,0.1556,29.090000000001748
0.6932,0.1512,0.1556,29.10000000000175
0.6936,0.1508,0.1556,29.11000000000175
0.6944,0.15,0.1556,29.120000000001752
0.6944,0.15,0.1556,29.130000000001754
0.6948,0.15,0.1552,29.140000000001756
0.6944,0.15,0.1556,29.150000000001757
0.6944,0.15,0.1556,29.16000000000176
0.6944,0.1504,0.1552,29.17000000000176
0.6944,0.1508,0.1548,29.180000000001762
0.6944,0.1504,0.1552,29.190000000001763
0.6944,0.1504,0.1552,29.200000000001765
0.6944,0.1504,0.1552,29.210000000001767
0.6944,0.1504,0.1552,29.220000000001768
0.6944,0.1504,0.1552,29.23000000000177
0.6948,0.15,0.1552,29.24000000000177
0.6948,0.15,0.1552,29.250000000001773
0.6948,0.15,0.1552,29.260000000001774
0.6948,0.15,0.1552,29.270000000001776
0.6948,0.1496,0.1556,29.280000000001777
0.6952,0.1496,0.1552,29.29000000000178
0.6956,0.1496,0.1548,29.30000000000178
0.6956,0.1496,0.1548,29.310000000001782
0.6956,0.15,0.1544,29.320000000001784
0.6956,0.15,0.1544,29.330000000001785
0.6956,0.15,0.1544,29.340000000001787
0.6956,0.1496,0.1548,29.35000000000179
0.6956,0.1496,0.1548,29.36000000000179
0.6964,0.1488,0.1548,29.37000000000179
0.6964,0.1488,0.1548,29.380000000001793
0.6964,0.1488,0.1548,29.390000000001795
0.6968,0.1488,0.1544,29.400000000001796
0.6972,0.1484,0.1544,29.410000000001798
0.6968,0.1488,0.1544,29.4200000000018
0.6972,0.1484,0.1544,29.4300000000018
0.6972,0.1484,0.1544,29.440000000001803
0.6976,0.148,0.1544,29.450000000001804
0.6976,0.148,0.1544,29.460000000001806
0.6976,0.148,0.1544,29.470000000001807
0.698,0.1472,0.1548,29.48000000000181
0.6984,0.1468,0.1548,29.49000000000181
0.6984,0.1468,0.1548,29.500000000001812
0.6984,0.1468,0.1548,29.510000000001813
0.698,0.1468,0.1552,29.520000000001815
0.698,0.1468,0.1552,29.530000000001817
0.6988,0.146,0.1552,29.540000000001818
0.6988,0.146,0.1552,29.55000000000182
0.6992,0.1456,0.1552,29.56000000000182
0.6992,0.1456,0.1552,29.570000000001823
0.6996,0.1452,0.1552,29.580000000001824
0.7,0.1448,0.1552,29.590000000001826
0.7004,0.1444,0.1552,29.600000000001828
0.7004,0.1444,0.1552,29.61000000000183
0.7004,0.1444,0.1552,29.62000000000183
0.7004,0.1444,0.1552,29.630000000001832
0.7012,0.144,0.1548,29.640000000001834
0.7012,0.1444,0.1544,29.650000000001835
0.7012,0.1444,0.1544,29.660000000001837
0.702,0.1436,0.1544,29.67000000000184
0.7016,0.1436,0.1548,29.68000000000184
0.702,0.1432,0.1548,29.69000000000184
0.7024,0.1428,0.1548,29.700000000001843
0.7028,0.1424,0.1548,29.710000000001845
0.7028,0.1424,0.1548,29.720000000001846
0.7032,0.1424,0.1544,29.730000000001848
0.7032,0.1428,0.154,29.74000000000185
0.7032,0.1432,0.1536,29.75000000000185
0.7032,0.1432,0.1536,29.760000000001853
0.7032,0.1436,0.1532,29.770000000001854
0.7028,0.1436,0.1536,29.780000000001856
0.7028,0.1436,0.1536,29.790000000001857
0.7032,0.1432,0.1536,29.80000000000186
0.7036,0.1428,0.1536,29.81000000000186
0.7048,0.1416,0.1536,29.820000000001862
0.7048,0.142,0.1532,29.830000000001863
0.7056,0.1412,0.1532,29.840000000001865
0.7056,0.1412,0.1532,29.850000000001867
0.7056,0.1412,0.1532,29.860000000001868
0.7056,0.1412,0.1532,29.87000000000187
0.7056,0.1412,0.1532,29.88000000000187
0.706,0.1408,0.1532,29.890000000001873
0.706,0.1408,0.1532,29.900000000001874
0.7064,0.1404,0.1532,29.910000000001876
0.7064,0.1404,0.1532,29.920000000001878
0.7064,0.1404,0.1532,29.93000000000188
0.7068,0.14,0.1532,29.94000000000188
0.7072,0.1396,0.1532,29.950000000001882
0.7076,0.1392,0.1532,29.960000000001884
0.7076,0.1396,0.1528,29.970000000001885
0.7076,0.14,0.1524,29.980000000001887
0.7076,0.14,0.1524,29.99000000000189
0.7072,0.14,0.1528,30.00000000000189
0.7068,0.14,0.1532,30.01000000000189
0.7068,0.14,0.1532,30.020000000001893
0.7068,0.14,0.1532,30.030000000001895
0.7068,0.14,0.1532,30.040000000001896
0.7068,0.14,0.1532,30.050000000001898
0.7072,0.1396,0.1532,30.0600000000019
0.7076,0.1396,0.1528,30.0700000000019
0.7072,0.14,0.1528,30.080000000001903
0.7072,0.14,0.1528,30.090000000001904
0.708,0.1392,0.1528,30.100000000001906
0.708,0.1388,0.1532,30.110000000001907
0.7084,0.1384,0.1532,30.12000000000191
0.7092,0.1376,0.1532,30.13000000000191
0.7092,0.1376,0.1532,30.140000000001912
0.7096,0.1372,0.1532,30.150000000001913
0.7096,0.1376,0.1528,30.160000000001915
0.7092,0.138,0.1528,30.170000000001917
0.7092,0.138,0.1528,30.180000000001918
0.7096,0.1376,0.1528,30.19000000000192
0.7096,0.1376,0.1528,30.20000000000192
0.7096,0.1372,0.1532,30.210000000001923
0.7096,0.1376,0.1528,30.220000000001924
0.71,0.1368,0.1532,30.230000000001926
0.71,0.1368,0.1532,30.240000000001928
0.71,0.1368,0.1532,30.25000000000193
0.7096,0.1368,0.1536,30.26000000000193
0.7096,0.1368,0.1536,30.270000000001932
0.7096,0.1364,0.154,30.280000000001934
0.71,0.1364,0.1536,30.290000000001935
0.7104,0.136,0.1536,30.300000000001937
0.7104,0.1356,0.154,30.31000000000194
0.7104,0.1356,0.154,30.32000000000194
0.7104,0.1356,0.154,30.33000000000194
0.7104,0.1356,0.154,30.340000000001943
0.7104,0.1356,0.154,30.350000000001945
0.7112,0.1348,0.154,30.360000000001946
0.7112,0.1348,0.154,30.370000000001948
0.7112,0.1348,0.154,30.38000000000195
0.712,0.134,0.154,30.39000000000195
0.712,0.134,0.154,30.400000000001953
0.712,0.1344,0.1536,30.410000000001954
0.712,0.1344,0.1536,30.420000000001956
0.712,0.1344,0.1536,30.430000000001957
0.7124,0.1348,0.1528,30.44000000000196
0.7124,0.1348,0.1528,30.45000000000196
0.7128,0.1344,0.1528,30.460000000001962
0.7128,0.1348,0.1524,30.470000000001964
0.7132,0.134,0.1528,30.480000000001965
0.7132,0.134,0.1528,30.490000000001967
0.7132,0.134,0.1528,30.500000000001968
0.7136,0.1336,0.1528,30.51000000000197
0.7144,0.1328,0.1528,30.52000000000197
0.714,0.1328,0.1532,30.530000000001973
0.714,0.1328,0.1532,30.540000000001974
0.714,0.1332,0.1528,30.550000000001976
0.714,0.1332,0.1528,30.560000000001978
0.714,0.1332,0.1528,30.57000000000198
0.714,0.1332,0.1528,30.58000000000198
0.714,0.1332,0.1528,30.590000000001982
0.7144,0.1328,0.1528,30.600000000001984
0.7144,0.1324,0.1532,30.610000000001985
0.7144,0.1324,0.1532,30.620000000001987
0.7144,0.1328,0.1528,30.63000000000199
0.7144,0.1328,0.1528,30.64000000000199
0.7144,0.1332,0.1524,30.65000000000199
0.7144,0.1332,0.1524,30.660000000001993
0.7148,0.1328,0.1524,30.670000000001995
0.7152,0.1328,0.152,30.680000000001996
0.7156,0.1324,0.152,30.690000000001998
0.716,0.1324,0.1516,30.700000000002
0.716,0.1324,0.1516,30.710000000002
0.7164,0.132,0.1516,30.720000000002003
0.7164,0.1324,0.1512,30.730000000002004
0.7164,0.1324,0.1512,30.740000000002006
0.716,0.1324,0.1516,30.750000000002007
0.7164,0.132,0.1516,30.76000000000201
0.7164,0.132,0.1516,30.77000000000201
0.7168,0.1316,0.1516,30.780000000002012
0.7176,0.1312,0.1512,30.790000000002014
0.718,0.1308,0.1512,30.800000000002015
0.718,0.1308,0.1512,30.810000000002017
0.7188,0.1304,0.1508,30.82000000000202
0.7188,0.1304,0.1508,30.83000000000202
0.7192,0.1296,0.1512,30.84000000000202
0.7196,0.1296,0.1508,30.850000000002023
0.7196,0.1296,0.1508,30.860000000002024
0.7192,0.13,0.1508,30.870000000002026
0.7192,0.13,0.1508,30.880000000002028
0.7192,0.13,0.1508,30.89000000000203
0.7196,0.1296,0.1508,30.90000000000203
0.7196,0.1296,0.1508,30.910000000002032
0.72,0.1292,0.1508,30.920000000002034
0.7204,0.1288,0.1508,30.930000000002035
0.7204,0.1284,0.1512,30.940000000002037
0.7204,0.1288,0.1508,30.95000000000204
0.7204,0.1288,0.1508,30.96000000000204
0.7204,0.1288,0.1508,30.97000000000204
0.7208,0.1288,0.1504,30.980000000002043
0.7212,0.1284,0.1504,30.990000000002045
0.7212,0.1284,0.1504,31.000000000002046
0.7212,0.1284,0.1504,31.010000000002048
0.7216,0.128,0.1504,31.02000000000205
0.7216,0.128,0.1504,31.03000000000205
0.7216,0.1288,0.1496,31.040000000002053
0.7216,0.1288,0.1496,31.050000000002054
0.7216,0.1288,0.1496,31.060000000002056
0.722,0.1284,0.1496,31.070000000002057
0.722,0.128,0.15,31.08000000000206
0.7224,0.1276,0.15,31.09000000000206
0.7224,0.1276,0.15,31.100000000002062
0.7224,0.1276,0.15,31.110000000002064
0.7224,0.1276,0.15,31.120000000002065
0.7228,0.1272,0.15,31.130000000002067
0.7228,0.1272,0.15,31.14000000000207
0.7228,0.1272,0.15,31.15000000000207
0.7228,0.1272,0.15,31.16000000000207
0.7228,0.1272,0.15,31.170000000002073
0.7228,0.1272,0.15,31.180000000002075
0.7224,0.1272,0.1504,31.190000000002076
0.7224,0.1272,0.1504,31.200000000002078
0.7228,0.1268,0.1504,31.21000000000208
0.7232,0.1264,0.1504,31.22000000000208
0.7236,0.1264,0.15,31.230000000002082
0.7236,0.1264,0.15,31.240000000002084
0.724,0.126,0.15,31.250000000002085
0.7236,0.126,0.1504,31.260000000002087
0.724,0.1256,0.1504,31.27000000000209
0.724,0.126,0.15,31.28000000000209
0.7244,0.1256,0.15,31.29000000000209
0.7244,0.1256,0.15,31.300000000002093
0.724,0.1256,0.1504,31.310000000002095
0.7244,0.1252,0.1504,31.320000000002096
0.7244,0.1256,0.15,31.330000000002098
0.724,0.1256,0.1504,31.3400000000021
0.7248,0.1248,0.1504,31.3500000000021
0.7252,0.1244,0.1504,31.360000000002103
0.7248,0.1248,0.1504,31.370000000002104
0.7244,0.1248,0.1508,31.380000000002106
0.7244,0.1248,0.1508,31.390000000002107
0.7248,0.1244,0.1508,31.40000000000211
0.7244,0.1244,0.1512,31.41000000000211
0.7244,0.1244,0.1512,31.420000000002112
0.7244,0.1244,0.1512,31.430000000002114
0.7248,0.1244,0.1508,31.440000000002115
0.7244,0.1248,0.1508,31.450000000002117
0.7244,0.1248,0.1508,31.46000000000212
0.7236,0.1248,0.1516,31.47000000000212
0.724,0.1244,0.1516,31.48000000000212
0.7244,0.124,0.1516,31.490000000002123
0.724,0.1244,0.1516,31.500000000002125
0.7236,0.1244,0.152,31.510000000002126
0.7236,0.1244,0.152,31.520000000002128
0.724,0.1244,0.1516,31.53000000000213
0.724,0.1252,0.1508,31.54000000000213
0.7244,0.1248,0.1508,31.550000000002132
0.7244,0.1252,0.1504,31.560000000002134
0.7248,0.1248,0.1504,31.570000000002135
0.7248,0.1248,0.1504,31.580000000002137
0.7252,0.1248,0.15,31.59000000000214
0.7256,0.1244,0.15,31.60000000000214
0.7252,0.1244,0.1504,31.61000000000214
0.7256,0.1236,0.1508,31.620000000002143
0.726,0.1232,0.1508,31.630000000002145
0.726,0.1232,0.1508,31.640000000002146
0.726,0.1232,0.1508,31.650000000002148
0.7264,0.1228,0.1508,31.66000000000215
0.7264,0.1228,0.1508,31.67000000000215
0.7268,0.1228,0.1504,31.680000000002153
0.7272,0.1224,0.1504,31.690000000002154
0.7272,0.1224,0.1504,31.700000000002156
0.7272,0.1224,0.1504,31.710000000002157
0.7272,0.1224,0.1504,31.72000000000216
0.7272,0.1224,0.1504,31.73000000000216
0.7272,0.1224,0.1504,31.740000000002162
0.7272,0.1224,0.1504,31.750000000002164
0.7272,0.1224,0.1504,31.760000000002165
0.7268,0.1224,0.1508,31.770000000002167
0.7268,0.1224,0.1508,31.78000000000217
0.7272,0.122,0.1508,31.79000000000217
0.7276,0.1216,0.1508,31.80000000000217
0.7276,0.1212,0.1512,31.810000000002173
0.7276,0.1212,0.1512,31.820000000002175
0.728,0.1208,0.1512,31.830000000002176
0.728,0.1208,0.1512,31.840000000002178
0.7284,0.1212,0.1504,31.85000000000218
0.7284,0.1216,0.15,31.86000000000218
0.7292,0.1212,0.1496,31.870000000002182
0.7292,0.1212,0.1496,31.880000000002184
0.73,0.1204,0.1496,31.890000000002185
0.7304,0.12,0.1496,31.900000000002187
